SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-27-2014,Ranch,27411 100th St,Carnation,WA,98014,675000,,,Rural Carnation,2610,3347150,1931,91,259,,Pending,,,https://www.redfin.com/WA/Carnation/27411-NE-100th-St-98014/home/22717909,NWMLS as Distributed by MLS Grid,2135474,N,Y,47.68164,-121.972322
MLS Listing,,Vacant Land,11500 W Lake Joy Dr NE,Carnation,WA,98014,450000,,,Lake Joy,,65245,,121,,,Active,,,https://www.redfin.com/WA/Carnation/11500-W-Lake-Joy-Dr-NE-98014/home/22094453,NWMLS as Distributed by MLS Grid,2191015,N,Y,47.700631,-121.871636
MLS Listing,,Single Family Residential,11009 317th Ave NE,Carnation,WA,98014,3475000,4,4.5,Lake Marcel,5120,17000,1989,251,679,26,Active,,,https://www.redfin.com/WA/Carnation/11009-317th-Ave-NE-98014/home/440547,NWMLS as Distributed by MLS Grid,2159742,N,Y,47.6957718,-121.9168913
MLS Listing,,Mobile/Manufactured Home,26929 100th St,Carnation,WA,98014,650000,1,1.0,Rural Carnation,840,1580792,1983,315,774,,Active,,,https://www.redfin.com/WA/Carnation/26929-NE-100-St-98014/home/2067396,NWMLS as Distributed by MLS Grid,2136132,N,Y,47.6845751,-121.9800598
New Construction Home,,Single Family Residential,3601 Stossel Ave,Carnation,WA,98014,1509400,4,4.5,Carnation,4016,,2024,23,376,,Active,,,https://www.redfin.com/WA/Carnation/3601-Stossel-Ave-98014/home/190569963,Zillow,D7AE24425B51,N,Y,47.6492697,-121.9122371
New Construction Home,,Single Family Residential,3611 Stossel Ave,Carnation,WA,98014,1239900,4,3.0,Carnation,2597,,2024,23,477,,Active,,,https://www.redfin.com/WA/Carnation/3611-Stossel-Ave-98014/home/190570061,Zillow,063CD19984D2,N,Y,47.6492697,-121.9122371
New Construction Home,,Single Family Residential,31981 Valley Vista St,Carnation,WA,98014,1424850,4,3.0,Carnation,3432,,2024,51,415,,Active,,,https://www.redfin.com/WA/Carnation/31981-Valley-Vista-ST-98014/home/190268781,Zillow,A3F2724F014A,N,Y,47.64013671875,-121.91344451904297
New Construction Home,,Single Family Residential,31934 Victoria St,Carnation,WA,98014,1224150,4,3.0,Carnation,2597,,2024,51,471,,Active,,,https://www.redfin.com/WA/Carnation/31934-Victoria-ST-98014/home/190268774,Zillow,B16F3752D483,N,Y,47.64021301269531,-121.91238403320312
New Construction Home,,Single Family Residential,3675 Strossel Ave,Carnation,WA,98014,1345450,5,3.0,Carnation,3115,,2024,51,432,,Active,,,https://www.redfin.com/WA/Carnation/3675-Stossel-Ave-98014/home/190268779,Zillow,D86EC8B51820,N,Y,47.6492697,-121.9122371
New Construction Home,,Single Family Residential,31950 Victoria St,Carnation,WA,98014,1215750,4,2.5,Carnation,2556,,2024,51,476,,Active,,,https://www.redfin.com/WA/Carnation/31950-Victoria-ST-98014/home/190268772,Zillow,E019441041EC,N,Y,47.64020538330078,-121.91229248046875
New Construction Plan,,Single Family Residential,Homes Available Soon Plan,Carnation,WA,98014,,,,Carnation,,,,84,,,Active,,,https://www.redfin.com/WA/Carnation/Carnation/Homes-Available-Soon/home/188393856,Zillow,5972B93751A9,N,Y,47.646266,-121.914814
